,Athlete_ID_x,Fight_Result,Wins_x,Losses_x,Takedowns_Ratio_x,Fighting_Category_x,Age_x,Streak_Athlete_ID_x,Significant_Strikes_Ratio_x,Athlete_ID_y,Wins_y,Losses_y,Fighting_Category_y,Age_y,Streak_Athlete_ID_y,Takedowns_Ratio_y,Significant_Strikes_Ratio_y,Fight_Style_Matchup,Age_diff,Height_diff,Weight_diff,Reach_diff,Significant_Strikes_Ratio_diff,Takedowns_Ratio_diff,Streak_Athlete_ID_diff
3036,dan-ige,0,18,9,0.03333333333333333,Grappling,32.0,-1,0.45801133436373004,diego-lopes,26,6,Grappling,29.0,-1,0.0,0.535181236673774,Grappling vs Grappling,3.0,-4.0,1.0,-1.5,-0.077169902310044,0.03333333333333333,0
1707,brian-ortega,0,16,4,0.021739130434782608,Grappling,32.0,-1,0.3789299503585218,diego-lopes,26,6,Grappling,29.0,-2,0.0,0.535181236673774,Grappling vs Grappling,3.0,-3.0,1.0,-3.5,-0.15625128631525226,0.021739130434782608,1
3498,dennis-siver,1,23,11,0.0,Grappling,31.0,1,0.0,diego-nunes,18,4,Grappling,27.0,1,0.0,0.0,Grappling vs Grappling,4.0,-1.0,1.0,70.0,0.0,0.0,0
1242,bart-palaszewski,0,35,17,0.0,Grappling,-13.0,-2,0.0,diego-nunes,18,4,Grappling,27.0,-1,0.0,0.0,Grappling vs Grappling,-40.0,79.0,-145.0,0.0,0.0,0.0,-1
1681,brian-gassaway,0,24,17,0.0,Grappling,30.0,-1,0.0,diego-sanchez,32,13,Grappling,21.0,-1,0.0,0.0,Grappling vs Grappling,9.0,3.0,0.0,-72.5,0.0,0.0,0
3358,david-bielkheden,1,13,7,0.0,Grappling,27.0,1,0.0,diego-sanchez,32,13,Grappling,24.0,1,0.0,0.0,Grappling vs Grappling,3.0,0.0,-13.0,-72.5,0.0,0.0,0
2567,clay-guida,0,38,22,0.22419928825622776,Striking,27.0,-2,0.3383359662980516,diego-sanchez,32,13,Grappling,25.0,-1,0.0,0.0,Striking vs Grappling,2.0,-3.0,-15.0,-2.5,0.3383359662980516,0.22419928825622776,-1
143,al-iaquinta,1,14,7,0.18604651162790697,Striking,28.0,3,0.40544787847040337,diego-sanchez,32,13,Grappling,33.0,1,0.0,0.0,Striking vs Grappling,-5.0,0.0,-14.199999999999989,-2.5,0.40544787847040337,0.18604651162790697,2
2812,craig-white,0,14,9,0.0,Striking,25.0,-2,0.4067796610169492,diego-sanchez,32,13,Grappling,34.0,-1,0.0,0.0,Striking vs Grappling,-9.0,4.0,1.0,3.5,0.4067796610169492,0.0,-1
916,anthony-birchak,1,16,8,0.0,Striking,28.0,1,0.36607142857142855,dileno-lopes,19,3,Striking,29.0,1,0.0,0.3622448979591837,Striking vs Striking,-1.0,3.0,0.5,4.0,0.0038265306122448606,0.0,0
1416,bj-penn,1,16,14,0.0,Grappling,20.0,3,0.0,din-thomas,23,9,Grappling,21.0,1,0.0,0.0,Grappling vs Grappling,-1.0,-1.0,-0.5,70.0,0.0,0.0,2
1888,caol-uno,0,25,13,0.0,Grappling,-23.0,-1,0.0,din-thomas,23,9,Grappling,22.0,-1,0.0,0.0,Grappling vs Grappling,-45.0,86.0,-156.0,0.0,0.0,0.0,0
2568,clay-guida,0,38,22,0.22419928825622776,Striking,25.0,-2,0.3383359662980516,din-thomas,23,9,Grappling,27.0,-2,0.0,0.0,Striking vs Grappling,-2.0,-3.0,-1.0,70.0,0.3383359662980516,0.22419928825622776,0
2889,cyril-asker,1,9,4,0.625,Grappling,29.0,1,0.3904109589041096,dmitrii-smoliakov,9,3,Striking,32.0,1,0.0,0.425531914893617,Grappling vs Striking,-3.0,-2.0,-18.5,0.0,-0.03512095598950743,0.625,0
1689,brian-kelleher,1,24,16,0.1111111111111111,Striking,33.0,1,0.41385767790262173,domingo-pilarte,8,3,Striking,29.0,1,0.2857142857142857,0.47572815533980584,Striking vs Striking,4.0,-6.0,12.699999999999989,-8.0,-0.0618704774371841,-0.1746031746031746,0
2633,cody-garbrandt,1,14,6,0.1724137931034483,Striking,25.0,5,0.4071294559099437,dominick-cruz,24,4,Grappling,31.0,1,0.17293233082706766,0.3348403503814637,Striking vs Grappling,-6.0,0.0,0.0,-2.5,0.07228910552848,-0.0005185377236193722,4
1994,casey-kenney,0,16,4,0.07142857142857142,Striking,28.0,-1,0.4267515923566879,dominick-cruz,24,4,Grappling,35.0,-1,0.17293233082706766,0.3348403503814637,Striking vs Grappling,-7.0,-1.0,1.0,2.0,0.09191124197522421,-0.10150375939849623,0
1009,anthony-smith,0,38,21,0.08823529411764706,Striking,35.0,-2,0.4914772727272727,dominick-reyes,14,4,Striking,34.0,-1,0.14285714285714285,0.5437185929648242,Striking vs Striking,1.0,0.0,0.5,-1.0,-0.05224132023755146,-0.054621848739495785,-1
4741,gary-goodridge,0,0,0,0.0,Grappling,28.0,-1,0.0,don-frye,11,1,Grappling,28.0,-1,0.0,0.0,Grappling vs Grappling,0.0,-73.0,-210.0,0.0,0.0,0.0,0
679,amaury-bitetti,0,0,0,0.0,Grappling,25.0,-1,0.0,don-frye,11,1,Grappling,28.0,-2,0.0,0.0,Grappling vs Grappling,-3.0,-73.0,-210.0,0.0,0.0,0.0,1
2921,damarkes-dzhonson-0,0,0,0,0.0,Grappling,-29.0,-2,0.0,don-frye,11,1,Grappling,28.0,-3,0.0,0.0,Grappling vs Grappling,-57.0,-73.0,-210.0,0.0,0.0,0.0,1
2155,charles-oliveira,1,35,10,0.26804123711340205,Grappling,21.0,1,0.5525,donald-cerrone,36,17,Striking,26.0,1,0.1834862385321101,0.46584699453551914,Grappling vs Striking,-5.0,-3.0,-14.900000000000006,1.0,0.08665300546448085,0.08455499858129195,0
3499,dennis-siver,0,23,11,0.0,Grappling,30.0,-1,0.0,donald-cerrone,36,17,Striking,26.0,-1,0.1834862385321101,0.46584699453551914,Grappling vs Striking,4.0,-8.0,-24.5,-3.0,-0.46584699453551914,-0.1834862385321101,0
979,anthony-pettis,1,24,10,0.3333333333333333,Striking,24.0,3,0.47564169722367733,donald-cerrone,36,17,Striking,28.0,1,0.1834862385321101,0.46584699453551914,Striking vs Striking,-4.0,-3.0,-0.5,-0.5,0.009794702688158186,0.1498470948012232,2
96,adriano-martins,0,28,9,0.8,Grappling,29.0,-1,0.3869047619047619,donald-cerrone,36,17,Striking,29.0,-1,0.1834862385321101,0.46584699453551914,Grappling vs Striking,0.0,-4.0,-14.5,-1.0,-0.07894223263075723,0.6165137614678899,0
1291,ben-henderson,0,23,5,0.0,Grappling,29.0,-2,0.0,donald-cerrone,36,17,Striking,30.0,-2,0.1834862385321101,0.46584699453551914,Grappling vs Striking,-1.0,-4.0,-0.5,-3.0,-0.46584699453551914,-0.1834862385321101,0
373,alex-oliveira,0,22,12,0.3023255813953488,Striking,26.0,-1,0.5113821138211382,donald-cerrone,36,17,Striking,31.0,-3,0.1834862385321101,0.46584699453551914,Striking vs Striking,-5.0,-2.0,-0.5,3.5,0.04553511928561904,0.11883934286323872,2
3287,darren-till,1,18,5,0.23076923076923078,Striking,22.0,3,0.4681647940074906,donald-cerrone,36,17,Striking,32.0,1,0.1834862385321101,0.46584699453551914,Striking vs Striking,-10.0,-1.0,14.0,1.5,0.002317799471971471,0.04728299223712068,2
460,alexander-hernandez,0,15,8,0.12903225806451613,Striking,26.0,-1,0.4099740932642487,donald-cerrone,36,17,Striking,34.0,-1,0.1834862385321101,0.46584699453551914,Striking vs Striking,-8.0,-4.0,1.5,-1.0,-0.055872901271270425,-0.054453980467593976,0
144,al-iaquinta,0,14,7,0.18604651162790697,Striking,30.0,-1,0.40544787847040337,donald-cerrone,36,17,Striking,34.0,-2,0.1834862385321101,0.46584699453551914,Striking vs Striking,-4.0,-3.0,-14.699999999999989,-3.0,-0.06039911606511578,0.0025602730957968722,1
978,anthony-pettis,1,24,10,0.3333333333333333,Striking,31.0,3,0.47564169722367733,donald-cerrone,36,17,Striking,35.0,1,0.1834862385321101,0.46584699453551914,Striking vs Striking,-4.0,-3.0,-0.5,-0.5,0.009794702688158186,0.1498470948012232,2
349,alex-morono,1,24,11,0.0,Striking,30.0,3,0.4025695931477516,donald-cerrone,36,17,Striking,36.0,2,0.1834862385321101,0.46584699453551914,Striking vs Striking,-6.0,-2.0,0.0,-1.0,-0.06327740138776755,-0.1834862385321101,1
690,amir-sadollah,0,7,5,0.0,Grappling,27.0,-1,0.0,dong-hyun-kim,16,11,Grappling,19.0,-1,0.0,0.0,Grappling vs Grappling,8.0,0.0,14.0,3.5,0.0,0.0,0
1928,carlos-condit,1,32,14,0.2692307692307692,Grappling,25.0,5,0.3906633906633907,dong-hyun-kim,16,11,Grappling,20.0,1,0.0,0.0,Grappling vs Grappling,5.0,3.0,15.0,5.0,0.3906633906633907,0.2692307692307692,4
3439,demian-maia,1,28,11,0.21897810218978103,Grappling,32.0,5,0.4357311320754717,dong-hyun-kim,16,11,Grappling,21.0,2,0.0,0.0,Grappling vs Grappling,11.0,2.0,14.5,1.5,0.4357311320754717,0.21897810218978103,3
1640,brendan-oreilly,0,6,3,0.0,Striking,26.0,-2,0.47368421052631576,dong-hyun-kim,16,11,Grappling,25.0,-1,0.0,0.0,Striking vs Grappling,1.0,-2.0,-1.0,-1.5,0.47368421052631576,0.0,-1
2679,colby-covington,1,17,5,0.2926829268292683,Grappling,28.0,3,0.38480392156862747,dong-hyun-kim,16,11,Grappling,26.0,1,0.0,0.0,Grappling vs Grappling,2.0,0.0,15.0,1.5,0.38480392156862747,0.2926829268292683,2
2944,damien-brown,0,17,12,0.2727272727272727,Striking,31.0,-3,0.38596491228070173,dong-hyun-kim,16,11,Grappling,27.0,-1,0.0,0.0,Striking vs Grappling,4.0,-1.0,0.0,-2.0,0.38596491228070173,0.2727272727272727,-2
2299,chris-camozzi,1,24,13,0.0,Grappling,21.0,1,0.0,dongi-yang,12,3,Grappling,23.0,1,0.0,0.0,Grappling vs Grappling,-2.0,4.0,0.0,5.0,0.0,0.0,0
2796,court-mcgee,1,23,13,0.16546762589928057,Striking,25.0,3,0.3727144866385373,dongi-yang,12,3,Grappling,24.0,2,0.0,0.0,Striking vs Grappling,1.0,0.0,-1.6999999999999886,4.5,0.3727144866385373,0.16546762589928057,1
1540,brad-tavares,1,20,11,0.26666666666666666,Striking,23.0,3,0.4342363564978406,dongi-yang,12,3,Grappling,25.0,3,0.0,0.0,Striking vs Grappling,-2.0,2.0,15.0,3.0,0.4342363564978406,0.26666666666666666,0
1205,augusto-sakai,1,16,5,0.2,Striking,30.0,1,0.4899598393574297,dontale-mayes,11,7,Striking,30.0,1,0.0,0.43587786259541983,Striking vs Striking,0.0,-3.0,-10.0,-4.0,0.054081976762009876,0.2,0
811,andrei-arlovski,0,34,24,0.22580645161290322,Striking,43.0,-2,0.4575910662057963,dontale-mayes,11,7,Striking,30.0,-1,0.0,0.43587786259541983,Striking vs Striking,13.0,-3.0,-30.0,-4.0,0.021713203610376486,0.22580645161290322,-1
1853,caio-machado,0,8,4,0.0,Striking,29.0,-2,0.5385802469135802,dontale-mayes,11,7,Striking,31.0,-2,0.0,0.43587786259541983,Striking vs Striking,-2.0,-2.0,-70.0,-3.0,0.10270238431816037,0.0,0
2834,cub-swanson,1,30,14,0.21153846153846154,Grappling,32.0,3,0.5123508187621426,dooho-choi,16,4,Striking,24.0,1,0.07692307692307693,0.5639344262295082,Grappling vs Striking,8.0,-2.0,0.0,0.0,-0.051583607467365566,0.1346153846153846,2
1392,bill-algeo,0,18,9,0.2222222222222222,Striking,34.0,-2,0.5160642570281124,dooho-choi,16,4,Striking,32.0,-1,0.07692307692307693,0.5639344262295082,Striking vs Striking,2.0,2.0,14.5,3.0,-0.04787016920139575,0.14529914529914528,-1
2649,cody-gibson,0,22,10,0.15625,Striking,27.0,-2,0.44176136363636365,douglas-silva-de-andrade,29,6,Striking,27.0,-1,0.2857142857142857,0.3817097415506958,Striking vs Striking,0.0,3.0,-4.0,2.5,0.06005162208566783,-0.1294642857142857,-1
2668,cody-stamann,0,21,8,0.21428571428571427,Striking,33.0,-1,0.46859903381642515,douglas-silva-de-andrade,29,6,Striking,35.0,-2,0.2857142857142857,0.3817097415506958,Striking vs Striking,-2.0,-0.5,-4.0,-4.0,0.08688929226572933,-0.07142857142857142,1
3586,devin-powell,0,9,4,0.0,Striking,27.0,-1,0.4166666666666667,drakkar-klose,15,3,Striking,28.0,-1,0.14814814814814814,0.5535714285714286,Striking vs Striking,-1.0,3.0,-1.0,3.0,-0.13690476190476192,-0.14814814814814814,0
3398,david-teymur,1,8,2,0.3333333333333333,Striking,26.0,3,0.4320809248554913,drakkar-klose,15,3,Striking,28.0,1,0.14814814814814814,0.5535714285714286,Striking vs Striking,-2.0,0.0,0.0,3.0,-0.12149050371593728,0.18518518518518517,2
1452,bobby-green,0,32,16,0.09523809523809523,Striking,31.0,-1,0.5304746494066882,drakkar-klose,15,3,Striking,30.0,-1,0.14814814814814814,0.5535714285714286,Striking vs Striking,1.0,1.0,12.0,1.0,-0.0230967791647404,-0.05291005291005291,0
104,aiemann-zahabi,1,12,2,0.0,Striking,33.0,1,0.46077210460772106,drako-rodriguez,7,3,Striking,23.0,1,0.0,0.3631578947368421,Striking vs Striking,10.0,0.0,-0.5,-1.0,0.09761420987087893,0.0,0
1348,beneil-dariush,1,22,6,0.11842105263157894,Striking,29.0,2,0.489873417721519,drew-dober,27,14,Striking,29.0,1,0.1346153846153846,0.4030937215650591,Striking vs Striking,0.0,2.0,-3.0,2.0,0.08677969615645986,-0.016194331983805668,1
1530,brad-riddell,1,10,4,0.04,Striking,27.0,1,0.5365126676602087,drew-dober,27,14,Striking,31.0,2,0.1346153846153846,0.4030937215650591,Striking vs Striking,-4.0,-1.0,-14.400000000000006,1.0,0.13341894609514954,-0.0946153846153846,-1
1453,bobby-green,0,32,16,0.09523809523809523,Striking,35.0,-2,0.5304746494066882,drew-dober,27,14,Striking,33.0,-1,0.1346153846153846,0.4030937215650591,Striking vs Striking,2.0,2.0,-2.0,1.0,0.12738092784162908,-0.039377289377289376,-1
286,alessio-sakara,1,19,11,0.0,Grappling,22.0,1,0.0,drew-mcfedries,8,6,Grappling,25.0,1,0.0,0.0,Grappling vs Grappling,-3.0,0.0,0.0,72.0,0.0,0.0,0
1541,brad-tavares,0,20,11,0.26666666666666666,Striking,33.0,-1,0.4342363564978406,dricus-du-plessis,22,2,Striking,28.0,-1,0.05,0.4939271255060729,Striking vs Striking,5.0,0.0,16.0,-2.0,-0.05969076900823228,0.21666666666666667,0
3288,darren-till,0,18,5,0.23076923076923078,Striking,27.0,-5,0.4681647940074906,dricus-du-plessis,22,2,Striking,28.0,-2,0.05,0.4939271255060729,Striking vs Striking,-1.0,-1.0,-0.5,-1.5,-0.025762331498582258,0.1807692307692308,-3
3521,derek-brunson,0,23,9,0.10569105691056911,Striking,37.0,-2,0.4738292011019284,dricus-du-plessis,22,2,Striking,29.0,-3,0.05,0.4939271255060729,Striking vs Striking,8.0,0.0,0.5,1.0,-0.020097924404144485,0.05569105691056911,1
3257,darren-elkins,1,29,11,0.20526315789473684,Striking,25.0,1,0.38401305057096247,duane-ludwig,29,14,Grappling,29.0,1,0.0,0.0,Striking vs Grappling,-4.0,0.0,-24.5,71.0,0.38401305057096247,0.20526315789473684,0
691,amir-sadollah,0,7,5,0.0,Grappling,28.0,-2,0.0,duane-ludwig,29,14,Grappling,30.0,-1,0.0,0.0,Grappling vs Grappling,-2.0,1.0,1.0,74.0,0.0,0.0,-1
2986,dan-hardy,1,25,10,0.0,Grappling,28.0,1,0.0,duane-ludwig,29,14,Grappling,31.0,1,0.0,0.0,Grappling vs Grappling,-3.0,2.0,0.0,72.0,0.0,0.0,0
2243,che-mills,1,15,6,0.0,Striking,27.0,1,0.5247524752475248,duane-ludwig,29,14,Grappling,31.0,2,0.0,0.0,Striking vs Grappling,-4.0,3.0,1.0,0.0,0.5247524752475248,0.0,-1
1259,bea-malecki,1,4,1,0.0,Striking,25.0,1,0.46,duda-santana,3,1,Striking,20.0,1,0.6,0.39622641509433965,Striking vs Striking,5.0,2.0,0.0,1.0,0.06377358490566037,-0.6,0
3515,dequan-townsend,0,21,12,0.0,Striking,32.0,-1,0.3488372093023256,dusko-todorovic,12,5,Striking,25.0,-1,0.0625,0.5778145695364238,Striking vs Striking,7.0,2.0,0.5,5.0,-0.22897736023409826,-0.0625,0
2280,chidi-njokuani,1,24,10,0.0,Striking,32.0,2,0.6385350318471338,dusko-todorovic,12,5,Striking,27.0,1,0.0625,0.5778145695364238,Striking vs Striking,5.0,2.0,-15.5,6.0,0.06072046231070993,-0.0625,1
2463,christian-leroy-duncan,1,10,2,0.0,Striking,27.0,1,0.6253443526170799,dusko-todorovic,12,5,Striking,28.0,2,0.0625,0.5778145695364238,Striking vs Striking,-1.0,1.0,15.5,5.0,0.04752978308065603,-0.0625,-1
3672,diego-saraiva,1,9,6,0.0,Grappling,23.0,1,0.0,dustin-hazelett,14,7,Grappling,19.0,1,0.0,0.0,Grappling vs Grappling,4.0,-7.0,1.0,-77.0,0.0,0.0,0
2597,clifford-starks,1,8,2,0.0,Striking,28.0,1,0.33088235294117646,dustin-jacoby,20,9,Striking,22.0,1,0.125,0.4781529294935452,Striking vs Striking,6.0,-3.0,-20.0,-76.0,-0.14727057655236875,-0.125,0
2300,chris-camozzi,1,24,13,0.0,Grappling,23.0,1,0.0,dustin-jacoby,20,9,Striking,23.0,2,0.125,0.4781529294935452,Grappling vs Striking,0.0,0.0,-19.5,0.0,-0.4781529294935452,-0.125,-1
3275,darren-stewart,0,12,8,0.18181818181818182,Striking,28.0,-2,0.4558139534883721,dustin-jacoby,20,9,Striking,32.0,-1,0.125,0.4781529294935452,Striking vs Striking,-4.0,-3.0,-1.0,-2.0,-0.022338976005173095,0.05681818181818182,-1
2905,da-un-jung,0,15,6,0.0,Striking,27.0,-1,0.40720961281708945,dustin-jacoby,20,9,Striking,33.0,-2,0.125,0.4781529294935452,Striking vs Striking,-6.0,1.0,-0.5,2.5,-0.07094331667645576,-0.125,1
1235,azamat-murzakanov,1,14,0,0.07692307692307693,Striking,33.0,3,0.5643564356435643,dustin-jacoby,20,9,Striking,34.0,1,0.125,0.4781529294935452,Striking vs Striking,-1.0,-5.0,-0.5,-4.5,0.0862035061500191,-0.04807692307692307,2
614,alonzo-menifield,1,15,5,0.0,Striking,36.0,5,0.5426170468187275,dustin-jacoby,20,9,Striking,35.0,2,0.125,0.4781529294935452,Striking vs Striking,1.0,-3.0,-0.5,0.0,0.06446411732518226,-0.125,3
3713,dominick-reyes,1,14,4,0.14285714285714285,Striking,34.0,1,0.5437185929648242,dustin-jacoby,20,9,Striking,35.0,3,0.125,0.4781529294935452,Striking vs Striking,-1.0,1.0,-0.5,1.0,0.06556566347127896,0.01785714285714285,-2
2274,chico-camus,0,14,7,0.0,Striking,26.0,-1,0.4120054570259209,dustin-kimura,12,3,Striking,22.0,-1,0.0,0.21262458471760798,Striking vs Striking,4.0,-1.0,-9.5,-5.0,0.19938087230831292,0.0,0
2275,chico-camus,1,14,7,0.0,Striking,25.0,1,0.4120054570259209,dustin-pague,11,10,Striking,-13.0,1,0.0,0.5363128491620112,Striking vs Striking,38.0,-69.0,126.5,66.0,-0.12430739213609027,0.0,0
2106,chan-sung-jung,1,17,8,0.0,Striking,23.0,2,0.0,dustin-poirier,30,9,Grappling,23.0,1,0.3116883116883117,0.5066215835446605,Striking vs Grappling,0.0,-2.0,7.599999999999994,0.0,-0.5066215835446605,-0.3116883116883117,1
2835,cub-swanson,1,30,14,0.21153846153846154,Grappling,29.0,3,0.5123508187621426,dustin-poirier,30,9,Grappling,24.0,2,0.3116883116883117,0.5066215835446605,Grappling vs Grappling,5.0,-1.0,-9.0,-2.0,0.005729235217482143,-0.10014985014985014,1
3610,diego-brandao,0,24,11,0.0,Striking,25.0,-1,0.4794238683127572,dustin-poirier,30,9,Grappling,25.0,-1,0.3116883116883117,0.5066215835446605,Striking vs Grappling,0.0,-2.0,-9.0,-4.0,-0.027197715231903286,-0.3116883116883117,0
136,akira-corassani,0,14,7,0.0,Striking,29.0,-2,0.4527687296416938,dustin-poirier,30,9,Grappling,25.0,-2,0.3116883116883117,0.5066215835446605,Striking vs Grappling,4.0,-1.0,-10.0,-5.0,-0.05385285390296668,-0.3116883116883117,0
2731,conor-mcgregor,1,22,6,0.0,Striking,23.0,4,0.49750830564784054,dustin-poirier,30,9,Grappling,25.0,1,0.3116883116883117,0.5066215835446605,Striking vs Grappling,-2.0,0.0,1.0,2.0,-0.009113277896819927,-0.3116883116883117,3
3618,diego-ferreira,0,19,6,0.03333333333333333,Striking,30.0,-1,0.4063680518078791,dustin-poirier,30,9,Grappling,26.0,-1,0.3116883116883117,0.5066215835446605,Striking vs Grappling,4.0,0.0,1.0,2.0,-0.10025353173678136,-0.27835497835497836,0
1454,bobby-green,0,32,16,0.09523809523809523,Striking,28.0,-2,0.5304746494066882,dustin-poirier,30,9,Grappling,27.0,-2,0.3116883116883117,0.5066215835446605,Striking vs Grappling,1.0,1.0,13.0,-1.0,0.023853065862027734,-0.21645021645021645,0
3011,dan-hooker,0,24,12,0.09375,Striking,29.0,-1,0.4864516129032258,dustin-poirier,30,9,Grappling,31.0,-3,0.3116883116883117,0.5066215835446605,Striking vs Grappling,-2.0,3.0,0.5,3.0,-0.020169970641434665,-0.21793831168831168,2
2730,conor-mcgregor,0,22,6,0.0,Striking,30.0,-2,0.49750830564784054,dustin-poirier,30,9,Grappling,32.0,-4,0.3116883116883117,0.5066215835446605,Striking vs Grappling,-2.0,0.0,1.0,2.0,-0.009113277896819927,-0.3116883116883117,2
2729,conor-mcgregor,0,22,6,0.0,Striking,30.0,-3,0.49750830564784054,dustin-poirier,30,9,Grappling,32.0,-5,0.3116883116883117,0.5066215835446605,Striking vs Grappling,-2.0,0.0,1.0,2.0,-0.009113277896819927,-0.3116883116883117,2
2156,charles-oliveira,1,35,10,0.26804123711340205,Grappling,32.0,11,0.5525,dustin-poirier,30,9,Grappling,33.0,1,0.3116883116883117,0.5066215835446605,Grappling vs Grappling,-1.0,1.0,0.5999999999999943,2.0,0.04587841645533952,-0.04364707457490963,10
1366,benoit-saint-denis,0,13,3,0.046511627906976744,Striking,28.0,-2,0.5333333333333333,dustin-poirier,30,9,Grappling,35.0,-1,0.3116883116883117,0.5066215835446605,Striking vs Grappling,-7.0,2.0,1.0,1.0,0.026711749788672856,-0.26517668378133497,-1
68,abus-magomedov,1,27,6,0.0,Striking,31.0,1,0.44025157232704404,dustin-stoltzfus,16,6,Striking,29.0,1,0.13793103448275862,0.4479338842975207,Striking vs Striking,2.0,2.0,-0.5,3.0,-0.007682311970476641,-0.13793103448275862,0
1756,brunno-ferreira,1,12,2,0.0,Grappling,30.0,3,0.5,dustin-stoltzfus,16,6,Striking,31.0,2,0.13793103448275862,0.4479338842975207,Grappling vs Striking,-1.0,-2.0,0.0,-3.0,0.05206611570247932,-0.13793103448275862,1
177,alan-jouban,0,17,7,0.3333333333333333,Striking,35.0,-1,0.5030349013657056,dwight-grant,11,6,Striking,32.0,-1,0.25,0.3619153674832962,Striking vs Striking,3.0,-1.0,-13.900000000000006,-2.5,0.1411195338824094,0.08333333333333331,0
3147,daniel-rodriguez,1,18,5,0.0,Striking,32.0,2,0.49628334062090074,dwight-grant,11,6,Striking,33.0,1,0.25,0.3619153674832962,Striking vs Striking,-1.0,0.0,-3.4000000000000057,-2.0,0.1343679731376045,-0.25,1
3962,dustin-stoltzfus,1,16,6,0.13793103448275862,Striking,29.0,1,0.4479338842975207,dwight-grant,11,6,Striking,35.0,2,0.25,0.3619153674832962,Striking vs Striking,-6.0,-1.0,1.0999999999999943,-1.0,0.08601851681422445,-0.11206896551724138,-1
2603,clint-hester,1,11,6,0.0,Striking,24.0,1,0.4283246977547496,dylan-andrews,18,7,Striking,31.0,1,0.0,0.5030674846625767,Striking vs Striking,-7.0,1.0,20.0,3.0,-0.0747427869078271,0.0,0
2036,cesar-almeida,1,7,1,0.0,Striking,35.0,2,0.5860349127182045,dylan-budka,7,4,Striking,23.0,1,0.23076923076923078,0.43956043956043955,Striking vs Striking,12.0,1.0,-3.0,-1.0,0.14647447315776496,-0.23076923076923078,1
766,andre-petroski,1,12,4,0.18181818181818182,Striking,32.0,1,0.5047438330170778,dylan-budka,7,4,Striking,23.0,2,0.23076923076923078,0.43956043956043955,Striking vs Striking,9.0,0.0,-3.0,-2.0,0.06518339345663826,-0.04895104895104896,-1
953,anthony-macias,1,0,0,0.0,Grappling,22.0,1,0.0,dzheyson-gilliam-0,0,0,Grappling,-30.0,1,0.0,0.0,Grappling vs Grappling,52.0,0.0,0.0,0.0,0.0,0.0,0
3440,demian-maia,0,28,11,0.21897810218978103,Grappling,28.0,-1,0.4357311320754717,ed-herman,27,16,Striking,25.0,-1,0.4507042253521127,0.484251968503937,Grappling vs Striking,3.0,-1.0,-35.5,-5.0,-0.048520836428465275,-0.23172612316233165,0
159,alan-belcher,1,17,7,0.0,Grappling,22.0,1,0.0,ed-herman,27,16,Striking,25.0,1,0.4507042253521127,0.484251968503937,Grappling vs Striking,-3.0,0.0,-21.0,-2.0,-0.484251968503937,-0.4507042253521127,0
3377,david-loiseau,1,18,10,0.0,Grappling,27.0,1,0.0,ed-herman,27,16,Striking,26.0,2,0.4507042253521127,0.484251968503937,Grappling vs Striking,1.0,-2.0,-21.0,-77.0,-0.484251968503937,-0.4507042253521127,-1
24,aaron-simpson,0,11,4,0.0,Grappling,32.0,-2,0.0,ed-herman,27,16,Striking,26.0,-1,0.4507042253521127,0.484251968503937,Grappling vs Striking,6.0,-2.0,-35.0,-77.0,-0.484251968503937,-0.4507042253521127,-1
2598,clifford-starks,0,8,2,0.0,Striking,29.0,-1,0.33088235294117646,ed-herman,27,16,Striking,29.0,-2,0.4507042253521127,0.484251968503937,Striking vs Striking,0.0,-2.0,-20.5,-77.0,-0.15336961556276052,-0.4507042253521127,1
3522,derek-brunson,1,23,9,0.10569105691056911,Striking,29.0,2,0.4738292011019284,ed-herman,27,16,Striking,32.0,1,0.4507042253521127,0.484251968503937,Striking vs Striking,-3.0,-1.0,-20.5,0.0,-0.010422767402008593,-0.34501316844154356,1
2021,cb-dollaway,1,18,10,0.0,Grappling,31.0,1,0.0,ed-herman,27,16,Striking,34.0,2,0.4507042253521127,0.484251968503937,Grappling vs Striking,-3.0,0.0,-20.0,-1.0,-0.484251968503937,-0.4507042253521127,-1
615,alonzo-menifield,1,15,5,0.0,Striking,33.0,1,0.5426170468187275,ed-herman,27,16,Striking,38.0,3,0.4507042253521127,0.484251968503937,Striking vs Striking,-5.0,-2.0,-1.0,-1.0,0.058365078314790486,-0.4507042253521127,-2
