,Athlete_ID_x,Opponent_ID,Fight_Date,Fight_Result,Delta_Time,Wins_x,Losses_x,Significant_Strikes_Ratio_x,Takedowns_Ratio_x,Fighting_Category_x,Age_x,Height_x,Weight_x,Reach_x,Athlete_ID_y,Wins_y,Losses_y,Significant_Strikes_Ratio_y,Takedowns_Ratio_y,Fighting_Category_y,Age_y,Height_y,Weight_y,Reach_y
11908,saparbeg-safarov,tyson-pedro,2018-10-02,0,7.0,9,3,0.4819277108433735,0.16666666666666666,Striking,29.0,73.0,201.6,78.0,tyson-pedro,10,5,0.5948051948051948,0.15384615384615385,Striking,25.0,75.0,205.5,79.0
11920,sara-mcmann,sheila-gaff,2013-04-27,1,12.0,13,6,0.4632768361581921,0.0,Grappling,30.0,66.0,135.0,66.0,sheila-gaff,10,6,0.5,0.0,Striking,21.0,65.0,135.0,62.0
11926,sarah-kaufman,valentina-shevchenko,2015-12-19,0,9.0,17,4,0.46234218545929473,0.0,Striking,28.0,65.0,136.0,67.0,valentina-shevchenko,24,4,0.5269620928990923,0.1348314606741573,Striking,27.0,65.0,125.0,67.0
11931,sarah-moras,talita-bernardo,2018-10-27,0,7.0,6,8,0.3431241655540721,0.13043478260869565,Striking,28.0,66.0,136.0,67.0,talita-bernardo,6,4,0.4213075060532688,0.14814814814814814,Striking,29.0,64.0,134.5,68.0
11932,sarah-moras,vanessa-melo,2021-01-16,0,4.0,6,8,0.3431241655540721,0.13043478260869565,Striking,31.0,66.0,136.0,67.0,vanessa-melo,11,8,0.3078055964653903,0.0,Striking,31.0,65.0,136.0,65.0
11946,satsuku-kaminkusu,tominiku-suteiru,2015-07-25,1,10.0,25,7,0.3586800573888092,0.28,Grappling,28.0,72.0,206.0,75.0,tominiku-suteiru,14,9,0.49107142857142855,0.3333333333333333,Striking,25.0,72.0,170.5,74.0
11947,satsuku-kaminkusu,toreha-sumisu,2018-12-15,1,6.0,25,7,0.3586800573888092,0.28,Grappling,32.0,72.0,206.0,75.0,toreha-sumisu,15,10,0.5588235294117647,0.2711864406779661,Striking,36.0,75.0,185.5,75.0
11948,satsuku-kaminkusu,trevin-giles,2019-05-18,1,6.0,25,7,0.3586800573888092,0.28,Grappling,32.0,72.0,206.0,75.0,trevin-giles,16,7,0.5441340782122905,0.22727272727272727,Striking,26.0,72.0,170.0,74.0
11949,satsuku-kaminkusu,yan-cabral,2014-10-05,1,11.0,25,7,0.3586800573888092,0.28,Grappling,27.0,72.0,206.0,75.0,yan-cabral,12,3,0.47572815533980584,0.0,Striking,29.0,71.0,156.0,73.0
11961,scott-ferrozzo,vitor-belfort,1997-07-02,0,28.0,0,0,0.0,0.0,Grappling,30.0,0.0,0.0,0.0,vitor-belfort,26,14,0.0,0.0,Grappling,18.0,72.0,184.0,74.0
11982,scott-jorgensen,urijah-faber,2013-04-13,0,12.0,15,12,0.0,0.0,Grappling,28.0,65.0,135.5,66.0,urijah-faber,35,11,0.0,0.0,Grappling,33.0,66.0,135.5,67.0
11983,scott-jorgensen,wilson-reis,2014-10-25,0,11.0,15,12,0.0,0.0,Grappling,29.0,65.0,135.5,66.0,wilson-reis,23,10,0.2955288985823337,0.36134453781512604,Grappling,27.0,64.0,126.0,65.0
11984,scott-jorgensen,zach-makovsky,2013-12-14,0,11.0,15,12,0.0,0.0,Grappling,29.0,65.0,135.5,66.0,zach-makovsky,19,8,0.43037974683544306,0.0,Striking,29.0,64.0,125.0,64.0
11987,scott-morris,sean-daughtery,1994-11-03,1,31.0,0,0,0.0,0.0,Grappling,-31.0,0.0,0.0,0.0,sean-daughtery,0,0,0.0,0.0,Grappling,16.0,0.0,0.0,0.0
11992,sean-alvarez,wesley-correira,2003-04-25,0,22.0,4,3,0.375,0.0,Striking,29.0,72.0,229.0,0.0,wesley-correira,14,8,0.40625,0.0,Striking,22.0,74.0,265.0,0.0
12002,sean-mccorkle,stefan-struve,2010-12-12,0,14.0,10,2,0.0,0.0,Grappling,32.0,79.0,266.0,0.0,stefan-struve,33,13,0.0,0.0,Grappling,21.0,84.0,265.0,84.5
12008,sean-oconnell,steve-bosse,2016-06-18,0,9.0,17,9,0.48717948717948717,0.0,Striking,30.0,73.0,205.6,74.0,steve-bosse,12,2,0.5297297297297298,0.3333333333333333,Striking,32.0,71.5,205.0,72.0
12019,sean-omalley,terrion-ware,2017-01-12,1,8.0,18,2,0.6142011834319526,0.42857142857142855,Striking,22.0,71.0,135.0,72.0,terrion-ware,17,8,0.3252361673414305,0.0,Striking,29.0,68.0,135.0,71.0
12020,sean-omalley,thomas-almeida,2021-03-27,1,4.0,18,2,0.6142011834319526,0.42857142857142855,Striking,26.0,71.0,135.0,72.0,thomas-almeida,22,5,0.435,0.0,Striking,27.0,67.0,136.0,70.0
12029,sean-sharaf,shiyunia-tafua,2024-12-10,0,0.0,4,1,0.4491525423728814,0.125,Striking,31.0,75.0,252.0,77.0,shiyunia-tafua,6,3,0.4936708860759494,0.0,Striking,28.0,75.0,241.0,75.0
12040,sean-sherk,tiki-ghosn,2001-02-23,1,24.0,38,4,0.0,0.0,Grappling,25.0,66.0,155.0,0.0,tiki-ghosn,8,5,0.0,0.0,Grappling,21.0,72.0,170.0,0.0
12041,sean-sherk,tyson-griffin,2008-10-24,1,17.0,38,4,0.0,0.0,Grappling,32.0,66.0,155.0,0.0,tyson-griffin,15,6,0.0,0.0,Grappling,22.0,66.0,148.0,0.0
12045,sean-soriano,shayilan-nuerdanbieke,2021-11-20,0,4.0,14,8,0.6164383561643836,0.0,Striking,29.0,69.0,146.0,70.0,shayilan-nuerdanbieke,39,12,0.45925925925925926,0.15,Grappling,26.0,68.0,146.0,69.0
12046,sean-soriano,tatsuya-kawajiri,2014-04-01,0,11.0,14,8,0.6164383561643836,0.0,Striking,22.0,69.0,146.0,70.0,tatsuya-kawajiri,35,10,0.4494909945184025,0.0,Striking,34.0,67.0,145.5,69.0
12053,sean-spencer,yancy-medeiros,2016-10-09,0,9.0,12,6,0.32432432432432434,0.0,Striking,26.0,70.0,170.0,75.0,yancy-medeiros,15,8,0.373134328358209,0.16666666666666666,Striking,26.0,70.0,155.5,75.5
12054,sean-spencer,yuri-villefort,2013-04-09,1,12.0,12,6,0.32432432432432434,0.0,Striking,23.0,70.0,170.0,75.0,yuri-villefort,6,3,0.43465045592705165,0.0,Striking,20.0,72.0,170.0,0.0
12075,sean-strickland,tom-breese,2016-04-06,1,9.0,29,6,0.42215874311365026,0.39285714285714285,Striking,24.0,73.0,185.0,76.0,tom-breese,12,3,0.5094850948509485,0.0,Striking,22.0,75.0,186.0,73.5
12076,sean-strickland,uriah-hall,2021-07-31,1,4.0,29,6,0.42215874311365026,0.39285714285714285,Striking,29.0,73.0,185.0,76.0,uriah-hall,18,11,0.48582375478927203,0.3888888888888889,Striking,34.0,72.0,186.0,79.5
12083,sean-woodson,youssef-zalal,2021-05-06,1,4.0,13,1,0.4667590027700831,0.0,Striking,28.0,74.5,145.5,78.0,youssef-zalal,16,5,0.49783549783549785,0.1111111111111111,Striking,24.0,70.0,145.0,72.0
12102,sergei-pavlovich,tai-tuivasa,2022-04-12,1,3.0,18,3,0.44036697247706424,0.0,Striking,29.0,75.0,257.0,84.0,tai-tuivasa,15,8,0.46881720430107526,0.0,Striking,28.0,74.0,265.0,75.0
12103,sergei-pavlovich,tom-aspinall,2023-12-11,0,1.0,18,3,0.44036697247706424,0.0,Striking,31.0,75.0,257.0,84.0,tom-aspinall,15,3,0.6727272727272727,0.5,Striking,30.0,77.0,255.0,78.0
12111,sergey-morozov,umar-nurmagomedov,2021-01-20,0,4.0,19,5,0.43488372093023253,0.14893617021276595,Striking,30.0,66.0,136.0,67.0,umar-nurmagomedov,18,1,0.5716216216216217,0.11320754716981132,Striking,25.0,68.0,135.0,69.0
12121,sergey-spivak-0,tom-aspinall,2021-04-09,0,4.0,17,5,0.49701492537313435,0.0,Grappling,25.0,75.0,260.0,78.0,tom-aspinall,15,3,0.6727272727272727,0.5,Striking,27.0,77.0,255.0,78.0
12122,sergey-spivak-0,walt-harris,2019-04-05,0,6.0,17,5,0.49701492537313435,0.0,Grappling,23.0,75.0,260.0,78.0,walt-harris,13,10,0.39184177997527814,0.14285714285714285,Striking,34.0,77.0,264.0,77.0
12129,sergio-moraes,tim-means,2018-04-02,1,7.0,14,7,0.4259818731117825,0.2222222222222222,Striking,33.0,72.0,171.0,72.0,tim-means,33,17,0.49090296495956875,0.14545454545454545,Striking,33.0,74.0,185.0,75.0
12130,sergio-moraes,warlley-alves,2019-11-05,0,6.0,14,7,0.4259818731117825,0.2222222222222222,Striking,34.0,72.0,171.0,72.0,warlley-alves,15,8,0.48067393458870167,0.3076923076923077,Striking,27.0,71.0,185.0,72.0
12131,sergio-moraes,zak-ottow,2016-11-20,1,9.0,14,7,0.4259818731117825,0.2222222222222222,Striking,31.0,72.0,171.0,72.0,zak-ottow,17,7,0.3684210526315789,0.17647058823529413,Striking,27.0,71.0,171.0,72.0
12143,sergio-pettis,will-campuzano,2013-11-16,1,12.0,18,5,0.3743144424131627,0.36666666666666664,Striking,17.0,66.0,124.0,69.0,will-campuzano,13,6,0.0,0.0,Grappling,-12.0,125.5,0.0,70.0
12144,sergio-pettis,yaotzin-meza,2014-07-06,1,11.0,18,5,0.3743144424131627,0.36666666666666664,Striking,18.0,66.0,124.0,69.0,yaotzin-meza,21,11,0.41156462585034015,0.0,Striking,31.0,69.0,144.0,74.0
12156,seth-baczynski,simeon-thoresen,2012-09-22,1,13.0,18,11,0.31568228105906315,0.0,Striking,28.0,75.0,170.0,74.0,simeon-thoresen,17,4,0.4364406779661017,0.0,Striking,26.0,74.0,171.0,0.0
12157,seth-baczynski,thiago-alves,2014-04-19,0,11.0,18,11,0.31568228105906315,0.0,Striking,30.0,75.0,170.0,74.0,thiago-alves,28,15,0.0,0.0,Grappling,28.0,69.0,171.0,70.0
12168,seung-woo-choi,steve-garcia,2024-07-20,0,1.0,11,7,0.3902439024390244,0.18181818181818182,Striking,30.0,72.0,145.0,74.5,steve-garcia,17,5,0.5667396061269147,0.4,Striking,31.0,72.0,145.5,75.0
12169,seung-woo-choi,youssef-zalal,2021-06-02,1,4.0,11,7,0.3902439024390244,0.18181818181818182,Striking,27.0,72.0,145.0,74.5,youssef-zalal,16,5,0.49783549783549785,0.1111111111111111,Striking,24.0,70.0,145.0,72.0
12191,shane-burgos,tiago-trator,2016-10-12,1,9.0,15,3,0.5241935483870968,0.2222222222222222,Striking,23.0,71.0,145.8,75.5,tiago-trator,20,6,0.3561368209255533,0.0,Striking,27.0,70.0,145.6,70.0
12202,shane-del-rosario,stipe-miocic,2012-05-26,0,13.0,11,2,0.0,0.0,Grappling,26.0,76.0,244.0,0.0,stipe-miocic,20,5,0.5272251308900524,0.3287671232876712,Striking,29.0,77.0,248.6,80.0
12213,shane-roller,thiago-tavares,2011-03-03,1,14.0,11,7,0.0,0.0,Grappling,29.0,70.0,156.0,0.0,thiago-tavares,24,7,0.0,0.0,Grappling,24.0,67.0,146.0,68.0
12214,shane-roller,tj-grant,2011-01-10,0,14.0,11,7,0.0,0.0,Grappling,29.0,70.0,156.0,0.0,tj-grant,21,5,0.0,0.0,Grappling,25.0,71.0,155.0,0.0
12223,shanna-young,stephanie-egger,2021-02-10,0,4.0,9,6,0.4788732394366197,0.0,Striking,28.0,67.0,126.0,65.0,stephanie-egger,8,5,0.46511627906976744,0.23809523809523808,Grappling,31.0,66.0,135.0,68.0
12238,shavkat-rakhmonov,stephen-thompson,2023-12-17,1,1.0,19,0,0.6009852216748769,0.07407407407407407,Grappling,29.0,73.0,171.0,77.0,stephen-thompson,17,8,0.4602649006622517,0.4166666666666667,Striking,40.0,72.0,171.0,75.0
12251,shayilan-nuerdanbieke,steve-garcia,2023-08-04,0,2.0,39,12,0.45925925925925926,0.15,Grappling,28.0,68.0,146.0,69.0,steve-garcia,17,5,0.5667396061269147,0.4,Striking,30.0,72.0,145.5,75.0
12252,shayilan-nuerdanbieke,tj-brown,2022-06-25,1,3.0,39,12,0.45925925925925926,0.15,Grappling,27.0,68.0,146.0,69.0,tj-brown,17,11,0.44508670520231214,0.3333333333333333,Striking,31.0,69.0,146.0,72.0
12259,shennon-gugerti-0,shonie-carter,2000-10-03,0,25.0,0,0,0.0,0.0,Grappling,-25.0,0.0,0.0,0.0,shonie-carter,66,14,0.0,0.0,Grappling,26.0,69.0,171.0,0.0
12263,sheymon-moraes,sodiq-yusuff,2019-03-30,0,6.0,11,4,0.42247191011235957,0.0,Striking,26.0,68.0,146.0,72.0,sodiq-yusuff,13,4,0.49516129032258066,0.0,Striking,24.0,69.0,167.0,71.0
12264,sheymon-moraes,zabit-magomedsharipov,2017-11-25,0,8.0,11,4,0.42247191011235957,0.0,Striking,24.0,68.0,146.0,72.0,zabit-magomedsharipov,18,1,0.4846938775510204,0.4791666666666667,Striking,24.0,73.0,146.0,73.0
12285,shiyon-totsutoson,temetoriasu-shiyonson,2015-05-09,0,10.0,22,12,0.407244785949506,0.23684210526315788,Striking,28.0,63.0,136.0,66.0,temetoriasu-shiyonson,27,3,0.5465707027942421,0.4966442953020134,Striking,25.0,63.0,125.0,66.0
12286,shiyon-totsutoson,temetoriasu-shiyonson,2013-01-26,0,12.0,22,12,0.407244785949506,0.23684210526315788,Striking,26.0,63.0,136.0,66.0,temetoriasu-shiyonson,27,3,0.5465707027942421,0.4966442953020134,Striking,23.0,63.0,125.0,66.0
12287,shiyon-totsutoson,tim-elliott,2012-05-05,1,13.0,22,12,0.407244785949506,0.23684210526315788,Striking,25.0,63.0,136.0,66.0,tim-elliott,21,13,0.4491891891891892,0.27906976744186046,Striking,25.0,67.0,136.0,66.0
12288,shiyon-totsutoson,tj-dillashaw,2011-04-12,1,14.0,22,12,0.407244785949506,0.23684210526315788,Striking,24.0,63.0,136.0,66.0,tj-dillashaw,18,5,0.4110541727672035,0.28,Striking,23.0,66.5,135.0,67.0
12297,shiyotan-mein,thiago-alves,2015-01-31,0,10.0,30,12,0.44642857142857145,0.5833333333333334,Grappling,23.0,72.0,169.0,73.0,thiago-alves,28,15,0.0,0.0,Grappling,29.0,69.0,171.0,70.0
12302,shiyunia-tafua,valter-walker,2024-08-17,0,1.0,6,3,0.4936708860759494,0.0,Striking,27.0,75.0,241.0,75.0,valter-walker,12,1,0.5211267605633803,0.5,Striking,25.0,78.0,252.0,78.5
12320,silvana-juarez,vanessa-demopoulos,2022-01-23,0,3.0,7,5,0.3202614379084967,0.0,Striking,35.0,64.0,115.6,64.0,vanessa-demopoulos,11,6,0.4140926640926641,0.0,Grappling,32.0,62.0,116.0,59.5
12338,skott-beyker-2,steve-nelmark,1996-07-12,0,29.0,0,0,0.0,0.0,Grappling,-29.0,0.0,0.0,0.0,steve-nelmark,0,0,0.0,0.0,Grappling,-29.0,0.0,0.0,0.0
12339,skott-beyker-3,steve-nelmark,1996-05-17,0,29.0,0,0,0.0,0.0,Grappling,-29.0,0.0,0.0,0.0,steve-nelmark,0,0,0.0,0.0,Grappling,-29.0,0.0,0.0,0.0
12348,soa-palelei,walt-harris,2014-07-11,1,11.0,22,5,0.0,0.0,Grappling,34.0,76.0,264.0,81.0,walt-harris,13,10,0.39184177997527814,0.14285714285714285,Striking,29.0,77.0,264.0,77.0
12355,sodiq-yusuff,suman-mokhtarian,2018-02-12,1,7.0,13,4,0.49516129032258066,0.0,Striking,23.0,69.0,167.0,71.0,suman-mokhtarian,8,2,0.4318181818181818,0.0,Striking,24.0,68.0,145.0,72.0
12380,spencer-fisher,thiago-alves,2005-02-10,1,20.0,25,9,0.0,0.0,Grappling,27.0,67.0,156.0,68.0,thiago-alves,28,15,0.0,0.0,Grappling,19.0,69.0,171.0,70.0
12381,spencer-fisher,thiago-tavares,2011-08-27,0,14.0,25,9,0.0,0.0,Grappling,33.0,67.0,156.0,68.0,thiago-tavares,24,7,0.0,0.0,Grappling,24.0,67.0,146.0,68.0
12386,stanislav-nedkov,tom-watson,2013-02-16,0,12.0,12,2,0.0,0.0,Grappling,29.0,71.0,205.0,71.0,tom-watson,17,9,0.4434589800443459,0.0,Striking,28.0,73.0,185.0,73.0
12405,stefan-struve,stipe-miocic,2012-09-29,1,13.0,33,13,0.0,0.0,Grappling,22.0,84.0,265.0,84.5,stipe-miocic,20,5,0.5272251308900524,0.3287671232876712,Striking,29.0,77.0,248.6,80.0
12406,stefan-struve,tai-tuivasa,2020-10-24,0,5.0,33,13,0.0,0.0,Grappling,30.0,84.0,265.0,84.5,tai-tuivasa,15,8,0.46881720430107526,0.0,Striking,26.0,74.0,265.0,75.0
12407,stefan-struve,travis-browne,2011-05-28,0,14.0,33,13,0.0,0.0,Grappling,21.0,84.0,265.0,84.5,travis-browne,18,7,0.0,0.0,Grappling,26.0,78.5,247.5,79.0
12423,stephanie-bruna-luciano,talita-alencar,2024-10-08,1,1.0,6,1,0.48623853211009177,0.0,Striking,23.0,66.0,115.0,65.5,talita-alencar,5,1,0.2814070351758794,0.023255813953488372,Grappling,32.0,61.0,123.1,58.5
12430,stephanie-egger,tracy-cortez,2020-10-10,0,5.0,8,5,0.46511627906976744,0.23809523809523808,Grappling,30.0,66.0,135.0,68.0,tracy-cortez,11,2,0.47767857142857145,0.0,Striking,26.0,65.0,126.0,65.5
12450,stephen-thompson,tyron-woodley,2017-05-03,0,8.0,17,8,0.4602649006622517,0.4166666666666667,Striking,33.0,72.0,171.0,75.0,tyron-woodley,19,7,0.48699132755170116,0.09090909090909091,Striking,33.0,69.0,171.0,74.0
12452,steve-berger,tony-desouza,2001-04-05,1,24.0,15,6,0.0,0.0,Grappling,26.0,71.0,169.0,0.0,tony-desouza,10,4,0.0,0.0,Grappling,24.0,73.0,170.0,0.0
12455,steve-bosse,thiago-santos,2015-06-27,0,10.0,12,2,0.5297297297297298,0.3333333333333333,Striking,31.0,71.5,205.0,72.0,thiago-santos,22,11,0.48156182212581344,0.11904761904761904,Striking,29.0,74.0,206.0,76.0
12478,steve-lopez,waylon-lowe,2010-09-25,0,15.0,12,3,0.0,0.0,Grappling,23.0,71.0,156.0,0.0,waylon-lowe,10,4,0.0,0.0,Grappling,27.0,67.0,156.0,0.0
12480,steve-montgomery,tony-sims,2015-06-27,0,10.0,8,4,0.3926940639269406,0.0,Striking,22.0,76.0,185.0,75.0,tony-sims,12,4,0.6333333333333333,0.0,Striking,27.0,71.0,156.0,70.0
12502,steven-siler,tenisu-hamiyutesu,2013-06-11,0,12.0,23,13,0.41553133514986373,0.0,Striking,24.0,71.0,146.0,70.0,tenisu-hamiyutesu,18,9,0.4625199362041467,0.36220472440944884,Striking,24.0,66.0,155.8,66.0
12535,su-mudaerji,tim-elliott,2023-10-12,0,2.0,16,7,0.535958904109589,0.0,Striking,26.0,68.0,126.0,72.0,tim-elliott,21,13,0.4491891891891892,0.27906976744186046,Striking,36.0,67.0,136.0,66.0
12536,su-mudaerji,zarrukh-adashev,2021-01-20,1,4.0,16,7,0.535958904109589,0.0,Striking,24.0,68.0,126.0,72.0,zarrukh-adashev,4,4,0.40350877192982454,0.0,Striking,26.0,65.0,125.5,65.0
12540,sultan-aliev,warlley-alves,2018-12-05,0,7.0,15,3,0.4580152671755725,0.23076923076923078,Striking,31.0,71.0,170.0,74.5,warlley-alves,15,8,0.48067393458870167,0.3076923076923077,Striking,26.0,71.0,185.0,72.0
12546,syuri-kondo,xiaonan-yan,2018-11-24,0,7.0,6,3,0.4489051094890511,0.0,Striking,27.0,64.0,115.5,66.5,xiaonan-yan,19,4,0.4526686807653575,0.0,Striking,28.0,65.0,116.0,63.0
12554,tabatha-ricci,tecia-pennington,2024-11-05,1,1.0,11,3,0.3648255813953488,0.08620689655172414,Grappling,28.0,61.0,115.5,61.0,tecia-pennington,14,7,0.4799324038867765,0.1111111111111111,Striking,34.0,61.0,115.0,60.5
12555,tabatha-ricci,xiaonan-yan,2024-11-23,0,1.0,11,3,0.3648255813953488,0.08620689655172414,Grappling,28.0,61.0,115.5,61.0,xiaonan-yan,19,4,0.4526686807653575,0.0,Striking,34.0,65.0,116.0,63.0
12572,tagir-ulanbekov,tim-elliott,2022-06-03,0,3.0,16,2,0.47357293868921774,0.3055555555555556,Grappling,30.0,67.0,125.5,70.0,tim-elliott,21,13,0.4491891891891892,0.27906976744186046,Striking,35.0,67.0,136.0,66.0
12592,taila-santos,valentina-shevchenko,2022-11-06,0,3.0,19,3,0.4804733727810651,0.047619047619047616,Striking,27.0,66.0,133.2,68.0,valentina-shevchenko,24,4,0.5269620928990923,0.1348314606741573,Striking,33.0,65.0,125.0,67.0
12612,takashi-sato,themba-gorimbo,2023-05-20,0,2.0,16,8,0.4158730158730159,0.0,Striking,31.0,70.0,170.5,73.0,themba-gorimbo,14,5,0.6139705882352942,0.07692307692307693,Striking,31.0,73.0,171.0,77.0
12633,talita-bernardo,viviane-araujo,2019-11-05,0,6.0,6,4,0.4213075060532688,0.14814814814814814,Striking,30.0,64.0,134.5,68.0,viviane-araujo,13,6,0.47619047619047616,0.09433962264150944,Striking,32.0,64.0,125.6,68.0
12650,tamia-hasohitsuku,yancy-medeiros,2021-06-26,1,4.0,14,7,0.48148148148148145,0.0,Striking,34.0,69.0,155.0,70.0,yancy-medeiros,15,8,0.373134328358209,0.16666666666666666,Striking,31.0,70.0,155.5,75.5
12680,tasutein-oruteisu,willie-gates,2015-08-08,1,10.0,19,8,0.4464751958224543,0.32989690721649484,Striking,24.0,65.0,123.8,65.0,willie-gates,12,7,0.38953488372093026,0.0,Striking,26.0,69.0,125.0,70.0
12681,tasutein-oruteisu,wilson-reis,2016-01-30,0,9.0,19,8,0.4464751958224543,0.32989690721649484,Striking,25.0,65.0,123.8,65.0,wilson-reis,23,10,0.2955288985823337,0.36134453781512604,Grappling,29.0,64.0,126.0,65.0
12682,tasutein-oruteisu,zach-makovsky,2016-11-12,1,9.0,19,8,0.4464751958224543,0.32989690721649484,Striking,25.0,65.0,123.8,65.0,zach-makovsky,19,8,0.43037974683544306,0.0,Striking,31.0,64.0,125.0,64.0
12691,tatiana-suarez,viviane-pereira,2017-11-11,1,8.0,11,0,0.6399082568807339,0.4090909090909091,Striking,26.0,65.0,115.5,66.0,viviane-pereira,13,1,0.3,1.0,Grappling,21.0,61.0,115.5,63.0
12704,tatsuya-kawajiri,tenisu-hamiyutesu,2016-02-21,0,9.0,35,10,0.4494909945184025,0.0,Striking,36.0,67.0,145.5,69.0,tenisu-hamiyutesu,18,9,0.4625199362041467,0.36220472440944884,Striking,27.0,66.0,155.8,66.0
12710,taylor-lapilus,ulka-sasaki,2015-06-20,1,10.0,21,4,0.4807511737089202,0.3333333333333333,Striking,22.0,66.0,151.0,73.0,ulka-sasaki,20,6,0.41369047619047616,0.43333333333333335,Grappling,23.0,71.0,125.5,71.0
12711,taylor-lapilus,vince-morales,2024-09-28,1,1.0,21,4,0.4807511737089202,0.3333333333333333,Striking,31.0,66.0,151.0,73.0,vince-morales,16,8,0.3686186186186186,0.0,Grappling,32.0,67.0,149.0,70.0
12714,te-edwards,tenisu-hamiyutesu,2019-01-20,0,6.0,6,3,0.4189189189189189,0.0,Striking,26.0,68.0,155.0,72.0,tenisu-hamiyutesu,18,9,0.4625199362041467,0.36220472440944884,Striking,30.0,66.0,155.8,66.0
12729,tecia-pennington,weili-zhang,2019-03-03,0,6.0,14,7,0.4799324038867765,0.1111111111111111,Striking,29.0,61.0,115.0,60.5,weili-zhang,25,3,0.5348542458808618,0.018518518518518517,Striking,29.0,64.0,115.0,63.0
12734,teemu-packalen,thibault-gouti,2016-02-27,1,9.0,8,3,0.5434782608695652,0.25,Striking,27.0,73.0,156.0,75.5,thibault-gouti,12,5,0.3448275862068966,0.8,Grappling,27.0,70.0,155.5,72.5
12749,temetoriasu-shiyonson,tim-elliott,2016-04-12,1,9.0,27,3,0.5465707027942421,0.4966442953020134,Striking,26.0,63.0,125.0,66.0,tim-elliott,21,13,0.4491891891891892,0.27906976744186046,Striking,29.0,67.0,136.0,66.0
12750,temetoriasu-shiyonson,wilson-reis,2017-04-15,1,8.0,27,3,0.5465707027942421,0.4966442953020134,Striking,27.0,63.0,125.0,66.0,wilson-reis,23,10,0.2955288985823337,0.36134453781512604,Grappling,30.0,64.0,126.0,65.0
12765,tenisu-hamiyutesu,tommy-hayden,2012-11-08,1,13.0,18,9,0.4625199362041467,0.36220472440944884,Striking,23.0,66.0,155.8,66.0,tommy-hayden,8,2,0.2708333333333333,0.0,Striking,22.0,69.0,144.0,0.0
12784,terrion-ware,tom-duquesnoy,2018-03-17,0,7.0,17,8,0.3252361673414305,0.0,Striking,30.0,68.0,135.0,71.0,tom-duquesnoy,15,2,0.4533333333333333,0.25,Striking,22.0,67.0,135.0,68.0
12826,thales-leites,tim-boetsch,2015-01-31,1,10.0,27,9,0.0,0.0,Grappling,31.0,73.0,185.9,78.0,tim-boetsch,21,13,0.0,0.0,Grappling,32.0,72.0,185.0,74.0
12827,thales-leites,tom-watson,2013-03-08,1,12.0,27,9,0.0,0.0,Grappling,29.0,73.0,185.9,78.0,tom-watson,17,9,0.4434589800443459,0.0,Striking,28.0,73.0,185.0,73.0
12828,thales-leites,toreha-sumisu,2014-11-04,1,11.0,27,9,0.0,0.0,Grappling,30.0,73.0,185.9,78.0,toreha-sumisu,15,10,0.5588235294117647,0.2711864406779661,Striking,31.0,75.0,185.5,75.0
12834,themba-gorimbo,vicente-luque,2024-08-12,0,1.0,14,5,0.6139705882352942,0.07692307692307693,Striking,32.0,73.0,171.0,77.0,vicente-luque,23,10,0.5196888672824501,0.23076923076923078,Striking,32.0,71.0,170.5,75.5
12858,thiago-alves,tony-desouza,2006-12-30,0,18.0,28,15,0.0,0.0,Grappling,21.0,69.0,171.0,70.0,tony-desouza,10,4,0.0,0.0,Grappling,30.0,73.0,170.0,0.0
12870,thiago-moises,trey-ogden,2025-11-01,1,-0.0,19,8,0.4194194194194194,0.0,Striking,29.0,69.0,155.5,70.5,trey-ogden,18,7,0.5015197568389058,0.025,Grappling,35.0,71.0,155.5,72.0
12896,thiago-santos,uriah-hall,2014-05-07,0,11.0,22,11,0.48156182212581344,0.11904761904761904,Striking,28.0,74.0,206.0,76.0,uriah-hall,18,11,0.48582375478927203,0.3888888888888889,Striking,27.0,72.0,186.0,79.5
12913,thiago-tavares,tyson-griffin,2007-09-22,1,18.0,24,7,0.0,0.0,Grappling,20.0,67.0,146.0,68.0,tyson-griffin,15,6,0.0,0.0,Grappling,21.0,66.0,148.0,0.0
12928,thomas-almeida,tim-gorman,2014-08-11,1,11.0,22,5,0.435,0.0,Striking,20.0,67.0,136.0,70.0,tim-gorman,9,4,0.3178294573643411,0.0,Striking,29.0,64.0,135.0,68.0
12933,tiago-perpetuo,wanderlei-silva,1999-07-05,0,26.0,0,0,0.0,0.0,Grappling,-26.0,0.0,0.0,0.0,wanderlei-silva,35,12,0.0,0.0,Grappling,20.0,71.0,204.0,0.0
12966,tim-boetsch,todd-brown,2010-07-08,1,15.0,21,13,0.0,0.0,Grappling,27.0,72.0,185.0,74.0,todd-brown,15,3,0.0,0.0,Grappling,31.0,71.0,205.0,0.0
12967,tim-boetsch,yushin-okami,2012-02-25,1,13.0,21,13,0.0,0.0,Grappling,29.0,72.0,185.0,74.0,yushin-okami,34,13,0.0,0.0,Grappling,28.0,74.0,170.0,75.0
12990,tim-elliott,victor-altamirano,2023-03-06,1,2.0,21,13,0.4491891891891892,0.27906976744186046,Striking,36.0,67.0,136.0,66.0,victor-altamirano,12,5,0.5349127182044888,0.02127659574468085,Striking,31.0,68.0,126.0,70.0
12991,tim-elliott,zach-makovsky,2015-02-14,0,10.0,21,13,0.4491891891891892,0.27906976744186046,Striking,28.0,67.0,136.0,66.0,zach-makovsky,19,8,0.43037974683544306,0.0,Striking,30.0,64.0,125.0,64.0
